,momentum_return
2012-06-05,0.0013707417693793868
2012-06-06,-0.000563094234832746
2012-06-07,0.00125062505760476
2012-06-08,0.0011624372961947967
2012-06-11,0.0042440742889747855
2012-06-12,-0.001436140800717189
2012-06-13,0.006844961555712155
2012-06-14,-0.0037392884488730163
2012-06-15,0.009041303495213582
2012-06-18,0.003237767095841731
2012-06-19,-0.014146656034434464
2012-06-20,0.005673420033897854
2012-06-21,0.005722711966439294
2012-06-22,0.002175945583861502
2012-06-25,0.0022255956924075557
2012-06-26,0.0005777842398261897
2012-06-27,-0.0017523702433935157
2012-06-28,0.0019100164548536795
2012-06-29,0.0025248009597025937
2012-07-02,0.005429254435990537
2012-07-03,-0.0029097188394854416
2012-07-04,0.005753436271234551
2012-07-05,0.0015404129311620883
2012-07-06,0.004205217838671621
2012-07-09,0.01080970395751893
2012-07-10,0.007443672854368392
2012-07-11,0.0029596253725273436
2012-07-12,0.002963623493585992
2012-07-13,0.008771181396882993
2012-07-16,-0.006633206208516556
2012-07-17,0.004825102628750294
2012-07-18,0.0029730420691127524
2012-07-19,-0.001057812999426372
2012-07-20,-0.004940460258980933
2012-07-23,0.007860790058078654
2012-07-24,0.017154606556738956
2012-07-25,-0.006161501237478587
2012-07-26,0.010824998560197654
2012-07-27,0.001282787835695394
2012-07-30,-0.0012084833942202446
2012-07-31,0.005521024812136505
2012-08-01,0.005796937459873178
2012-08-02,0.007193516836585292
2012-08-03,0.0034246550765303974
2012-08-06,-0.00010755357576386305
2012-08-07,-0.003189484506902404
2012-08-08,0.0010652244457777038
2012-08-09,0.00543993719730767
2012-08-10,-0.0029765712050779537
2012-08-13,0.006394312513866432
2012-08-14,-0.00290094740266932
2012-08-15,-0.011743640157488643
2012-08-16,-0.004079957364496239
2012-08-17,0.009737225068301335
2012-08-20,-0.0042842241733743736
2012-08-21,0.006048316225534034
2012-08-22,0.011533834798770863
2012-08-23,0.012987568630406583
2012-08-24,0.0058243924249176135
2012-08-27,0.005972358669000872
2012-08-28,0.001472770489247524
2012-08-29,-0.006013070051029054
2012-08-30,-0.0038594828418643864
2012-08-31,0.0024374525951891372
2012-09-03,-0.012523838911360814
2012-09-04,0.00710279192316976
2012-09-05,-0.0013672294273437762
2012-09-06,-0.0009622872636014488
2012-09-07,-0.004344820792153663
2012-09-10,0.011665314009881972
2012-09-11,-0.014541342667525915
2012-09-12,-0.013735698625737598
2012-09-13,-0.009070961311061877
2012-09-14,-0.011415210418319437
2012-09-17,0.008954376332904978
2012-09-18,0.0017407793254730583
2012-09-19,0.00248261112199357
2012-09-20,0.006174276394696456
2012-09-21,0.0030667409821600574
2012-09-24,0.0054602582533386235
2012-09-25,-0.003750357507855512
2012-09-26,0.007119892674912178
2012-09-27,-0.004682364548391266
2012-09-28,0.01198810737303191
2012-10-01,-0.004495604878855201
2012-10-02,0.007163471539653557
2012-10-03,-0.016890847923109083
2012-10-04,0.0076596912741519725
2012-10-05,-0.005629598920323928
2012-10-08,-0.0015439064095359636
2012-10-09,-0.013061774629729805
2012-10-10,-0.009066152359766438
2012-10-11,0.01593914246241148
2012-10-12,-0.0006855681861947665
2012-10-15,0.003611076263088633
2012-10-16,0.009063459585987836
2012-10-17,-0.00582391595661145
2012-10-18,0.006419641047014757
2012-10-19,-0.0014177820723949076
2012-10-22,-0.007494110077522542
2012-10-23,-0.005023264339782497
2012-10-24,0.0013877532449541848
2012-10-25,0.01492844178120023
2012-10-26,0.006836423347029092
2012-10-29,-0.0009941897822846246
2012-10-30,-0.005740782220797465
2012-10-31,-0.003322753809589058
2012-11-01,-0.003958785508767977
2012-11-02,0.00019374185804960607
2012-11-05,0.0024326745813966102
2012-11-06,-0.004670331881253875
2012-11-07,0.0011426351742909984
2012-11-08,0.0009040263009348093
2012-11-09,0.004386182483831803
2012-11-12,0.0023596235407836934
2012-11-13,0.009173235476957477
2012-11-14,-0.008278842567031071
2012-11-15,-0.005616871758388168
2012-11-16,0.003843901963881372
2012-11-19,-0.00542047085397914
2012-11-20,-0.0030128638107987738
2012-11-21,-0.007900997897318292
2012-11-22,0.013667758660009445
2012-11-23,0.004294333789776939
2012-11-26,0.006478920566503404
2012-11-27,-0.012365856481748847
2012-11-28,0.00024393745560887079
2012-11-29,-0.00634318657521153
2012-11-30,-0.013571231471499978
2012-12-03,0.0034908120879256375
2012-12-04,-0.007590975440379467
2012-12-05,-0.008324801556297355
2012-12-06,-0.008923883560047767
2012-12-07,-6.603997647116385e-05
2012-12-10,0.0020848370629881307
2012-12-11,-0.0013741186377354
2012-12-12,-0.004026891552304129
2012-12-13,-0.01795944937421942
2012-12-14,-0.003928968144158046
2012-12-17,0.007171561300561059
2012-12-18,-0.0014521529805380231
2012-12-19,-0.009928468020164439
2012-12-20,-0.01586329504282742
2012-12-21,-0.0021964302161599546
2012-12-24,0.00018710108594589413
2012-12-25,-0.0003845879026980791
2012-12-26,-0.005934321774990032
2012-12-27,0.003239941928185785
2012-12-28,-0.008811461636895734
2012-12-31,0.002659421711732139
2013-01-01,0.007807592477052951
2013-01-02,0.009281932721676404
2013-01-03,0.002301127407164553
2013-01-04,-0.0008994189019851839
2013-01-07,0.004945170491176124
2013-01-08,-0.00529500554026681
2013-01-09,0.008596581845489684
2013-01-10,0.003882467462895253
2013-01-11,-0.000899920322641442
2013-01-14,0.008010620349725309
2013-01-15,-0.008030371679582789
2013-01-16,-0.0039501177293140245
2013-01-17,-0.001922402491467115
2013-01-18,-0.003811143477910319
2013-01-21,-0.0077903719079489555
2013-01-22,-0.0005141702067891518
2013-01-23,-0.005678199158621082
2013-01-24,0.004236891886479697
2013-01-25,-0.004773426535879876
2013-01-28,0.005474074572696591
2013-01-29,-0.00656715608020575
2013-01-30,-0.007137803329422245
2013-01-31,0.0042366289209970764
2013-02-01,0.00016387213805317525
2013-02-04,0.0043933660465481335
2013-02-05,0.008429455846992224
2013-02-06,0.013648068270703124
2013-02-07,-0.0007658596129706285
2013-02-08,0.005791924222956359
2013-02-11,-0.014537601999803454
2013-02-12,-6.67978374564544e-05
2013-02-13,0.00549827195136649
2013-02-14,0.003641695697707255
2013-02-15,-0.009236631166864887
2013-02-18,0.009129556060987856
2013-02-19,0.0007656979635444297
2013-02-20,-0.012406788865697703
2013-02-21,0.001301415782544774
2013-02-22,0.003962458477434069
2013-02-25,-8.357154595875754e-05
2013-02-26,-0.0005842484050996605
2013-02-27,0.004386457520512154
2013-02-28,0.005729073651205804
2013-03-01,-0.0022515629385883125
2013-03-04,-0.006494368716631742
2013-03-05,-0.0027940707074674206
2013-03-06,0.015815893259882446
2013-03-07,-0.014894034226600829
2013-03-08,0.005720736403120047
2013-03-11,-0.004887126904413003
2013-03-12,0.009486834391283918
2013-03-13,-0.007511633283461444
2013-03-14,-0.0021611797776548017
2013-03-15,0.0036081025469545088
2013-03-18,-0.00030310526445615394
2013-03-19,0.0030918508910475454
2013-03-20,0.008208727327107836
2013-03-21,-0.004756215278483437
2013-03-22,-0.015160516573858054
2013-03-25,-0.009932688984018204
2013-03-26,-0.0017336621741510917
2013-03-27,0.006620019766791467
2013-03-28,0.012210261967945026
2013-03-29,-0.00027210049988975324
2013-04-01,0.003792156306477981
2013-04-02,0.01635018851613281
2013-04-03,0.0024228924074825224
2013-04-04,0.009656000728861676
2013-04-05,-0.0056126609632444
2013-04-08,-0.002677980841807007
2013-04-09,0.006683079463477399
2013-04-10,0.0030733550488708117
2013-04-11,0.0012612543780212405
2013-04-12,-5.235056402328733e-05
2013-04-15,0.003172405055820847
2013-04-16,0.0014517754014357874
2013-04-17,0.010129328066587992
2013-04-18,0.0017612236792537682
2013-04-19,0.0032035516376900082
2013-04-22,0.0010174393902793884
2013-04-23,-0.0016470384963324083
2013-04-24,-0.0029818812061408054
2013-04-25,-0.011754444253815393
2013-04-26,-0.0029641007579178334
2013-04-29,-0.007745202041343133
2013-04-30,0.0015974524089872018
2013-05-01,0.0005635687060265051
2013-05-02,-0.0027179792862994457
2013-05-03,0.0159793045929687
2013-05-06,0.010141000071810888
2013-05-07,0.010407487815570013
2013-05-08,0.007660872702867952
2013-05-09,0.002707749060121289
2013-05-10,-0.0027417568929263988
2013-05-13,0.005702959693181858
2013-05-14,0.014603557789889228
2013-05-15,0.01314235511317021
2013-05-16,-0.015630497029296763
2013-05-17,0.0007860005242688239
2013-05-20,0.008292868628753954
2013-05-21,-0.005013613538389673
2013-05-22,0.0034798473205359367
2013-05-23,0.011696755666584164
2013-05-24,-0.014500407630697366
2013-05-27,0.0028295096777683744
2013-05-28,-0.00730712767302563
2013-05-29,-0.004267299497788379
2013-05-30,-0.008904057783226893
2013-05-31,-0.013810950722329914
2013-06-03,0.006350395911651239
2013-06-04,-0.0060018743226979325
2013-06-05,0.003040071697235404
2013-06-06,0.006896597477463559
2013-06-07,-0.001025269998558514
2013-06-10,0.0036764442033124685
2013-06-11,-0.003581664594943377
2013-06-12,0.001917042899036088
2013-06-13,0.0073544724047569805
2013-06-14,-0.00539572074276687
2013-06-17,-0.012229681264227259
2013-06-18,-0.0020454219179113805
2013-06-19,-0.0029135542965607964
2013-06-20,0.00591070676744238
2013-06-21,0.0015443290238485203
2013-06-24,0.003834293855200601
2013-06-25,-0.008136874259346848
2013-06-26,-0.0031944605694000624
2013-06-27,0.005077894166169953
2013-06-28,-0.006795288750131034
2013-07-01,-0.0028215806293848673
2013-07-02,-0.007710241620274014
2013-07-03,0.016044330642974534
2013-07-04,0.011938221153809745
2013-07-05,-0.0032930794042656275
2013-07-08,-0.0034688821601782972
2013-07-09,-0.0003017143377295196
2013-07-10,0.009630509555288951
2013-07-11,-0.014476320265681263
2013-07-12,0.012934254523067784
2013-07-15,0.001760818437735688
2013-07-16,-0.005674099686276746
2013-07-17,0.0036570921782205735
2013-07-18,0.011042807163118853
2013-07-19,-0.00464589360948328
2013-07-22,0.007687776648720497
2013-07-23,0.002155289002925044
2013-07-24,-0.005852670004235626
2013-07-25,-0.016814058735085388
2013-07-26,-0.007402130409586179
2013-07-29,0.012209202341380523
2013-07-30,0.00026172721252494145
2013-07-31,-0.0031095490891987435
2013-08-01,-0.002174439728082067
2013-08-02,-0.0016677772567525403
2013-08-05,0.00270734196842436
2013-08-06,-0.006281805239853182
2013-08-07,-0.0022509105934228417
2013-08-08,0.0032199266425333036
2013-08-09,-0.005409796221840316
2013-08-12,-0.0007461668207402868
2013-08-13,0.0006348534332715408
2013-08-14,0.00867468711524022
2013-08-15,0.00284703744362809
2013-08-16,-6.46519671964149e-05
2013-08-19,0.009321468116591444
2013-08-20,-0.01029790077171527
2013-08-21,-0.0005650492324795859
2013-08-22,-0.0069594016026142316
2013-08-23,-0.01185705110557482
2013-08-26,-0.009942500822373591
2013-08-27,-0.004571947396481479
2013-08-28,0.0016798470662947088
2013-08-29,0.0021080934966212017
2013-08-30,0.0023210668162106825
2013-09-02,0.007420375383716468
2013-09-03,-0.002150139709428708
2013-09-04,0.012836204765146826
2013-09-05,0.012574841007115539
2013-09-06,0.011236749063576624
2013-09-09,-0.005795775187046376
2013-09-10,-0.010029484992774219
2013-09-11,-0.005701576791773925
2013-09-12,0.003943838668261423
2013-09-13,0.0010862837622767883
2013-09-16,0.0169913166771396
2013-09-17,-0.004243519182873194
2013-09-18,-0.01150877571227365
2013-09-19,-0.003803639946166808
2013-09-20,0.006097190018509835
2013-09-23,0.008761863297297829
2013-09-24,-0.0054775687181496295
2013-09-25,-0.009771637681681544
2013-09-26,-0.0067170904431509615
2013-09-27,-0.011333447884102772
2013-09-30,0.002420231571197963
2013-10-01,-0.019549273906995547
2013-10-02,0.000914203892403386
2013-10-03,-0.009452785468356666
2013-10-04,0.010711396794565967
2013-10-07,0.00411391988764166
2013-10-08,0.004048763417304736
2013-10-09,0.0029439428723188857
2013-10-10,0.0084464000288851
2013-10-11,-0.0064469118728087095
2013-10-14,-0.010276279821538871
2013-10-15,0.0008934930139032195
2013-10-16,-0.002280439162739315
2013-10-17,0.00554034153598736
2013-10-18,-0.0003968323941654766
2013-10-21,-0.005499753892053029
2013-10-22,0.0015297056868689822
2013-10-23,0.0014617338478604938
2013-10-24,0.009037554932760797
2013-10-25,0.01426848134992221
2013-10-28,-0.0075053246432016186
2013-10-29,-0.015739317662064118
2013-10-30,-0.004954990821012836
2013-10-31,-0.0013156003629321315
2013-11-01,-0.004795287761985244
2013-11-04,-0.004803556008479089
2013-11-05,0.009792233677282778
2013-11-06,-0.00038333641490466246
2013-11-07,0.003359658129553744
2013-11-08,0.010124072082032325
2013-11-11,0.00643105825864562
2013-11-12,0.0029741883401307456
2013-11-13,-0.0016711178996512122
2013-11-14,0.0020735649086786948
2013-11-15,0.00024819120387079225
2013-11-18,-0.0014728648903022242
2013-11-19,-0.0047011435881919176
2013-11-20,0.0037360311746357433
2013-11-21,-0.005434784300080397
2013-11-22,-0.007037294415534549
2013-11-25,-0.007501814578603347
2013-11-26,-0.004351496038277861
2013-11-27,0.0037501635016934176
2013-11-28,-0.0021803977906582005
2013-11-29,-0.010837192616071663
2013-12-02,-0.005216949065591871
2013-12-03,-0.00021760574187276477
2013-12-04,0.002187778017032535
2013-12-05,-0.0057294498435115975
2013-12-06,0.0007005055623119677
2013-12-09,0.008121428795125504
2013-12-10,0.00347658098345863
2013-12-11,-0.01305250678566048
2013-12-12,-0.0021611009444916225
2013-12-13,-0.004164375974051102
2013-12-16,-0.008417806071926841
2013-12-17,0.007311110502909385
2013-12-18,0.004170167064751817
2013-12-19,0.0038341140122353534
2013-12-20,0.005641501884390398
2013-12-23,-0.006279199526753952
2013-12-24,-0.010823456788028027
2013-12-25,0.005405127169650853
2013-12-26,0.00011788575548383107
2013-12-27,-0.0002102214849209823
2013-12-30,0.0007204723346147673
2013-12-31,0.005075540640165425
2014-01-01,0.0035375983671090253
2014-01-02,-0.0007538205570163484
2014-01-03,-0.004202066877865306
2014-01-06,-0.0064365592391848175
2014-01-07,0.0008547974401642871
2014-01-08,-0.004040742548043138
2014-01-09,-0.00633821258601188
2014-01-10,-0.005716697163469877
2014-01-13,0.004567434002074942
2014-01-14,-0.003040830707588245
2014-01-15,0.00038385108835380474
2014-01-16,-0.00606968709198336
2014-01-17,0.005195016356172103
2014-01-20,0.015385927894583354
2014-01-21,0.01155525265351715
2014-01-22,0.0015173007367018047
2014-01-23,0.013755240697870475
2014-01-24,-0.010987821525848207
2014-01-27,0.004360585419205617
2014-01-28,0.018411371356613446
2014-01-29,0.007406786346693562
2014-01-30,-0.018418417139213196
2014-01-31,0.004956774688976504
2014-02-03,-0.009755406114178659
2014-02-04,-0.002900399938196907
2014-02-05,0.005978830074880194
2014-02-06,-0.0013953409201438675
2014-02-07,-0.008450981036688348
2014-02-10,0.0022925975207337915
2014-02-11,0.005090869665227275
2014-02-12,0.004580112801113649
2014-02-13,0.004833904755722681
2014-02-14,0.0011818836310943633
2014-02-17,0.0028715551327536818
2014-02-18,-0.002031677693815151
2014-02-19,0.006268329021848524
2014-02-20,0.0016277559738418945
2014-02-21,0.009428926578515432
2014-02-24,0.005742916260710551
2014-02-25,-0.0068199027414664985
2014-02-26,-0.008732106022465427
2014-02-27,0.008456710102447569
2014-02-28,-0.008709670595922122
2014-03-03,-0.002659029742442355
2014-03-04,0.0038792666573739865
2014-03-05,-0.0006985955280816635
2014-03-06,-0.0011219769602233245
2014-03-07,-0.003925068444098204
2014-03-10,-0.0028106914736893466
2014-03-11,0.010526547618734354
2014-03-12,0.0009885805783589633
2014-03-13,0.006900702568256055
2014-03-14,0.0009820591509751564
2014-03-17,-0.0027859304536277884
2014-03-18,-0.0018008140616386787
2014-03-19,-0.0008169471995751872
2014-03-20,-0.0013227636266483437
2014-03-21,-0.0006980002560055267
2014-03-24,-0.0032491795194471737
2014-03-25,-0.011491739682734326
2014-03-26,0.000810248340305015
2014-03-27,-0.0011447482468597285
2014-03-28,-0.003485131669377816
2014-03-31,0.011528600938714944
2014-04-01,-0.0007646961199549085
2014-04-02,0.0042541478514532514
2014-04-03,0.0008023422841086419
2014-04-04,-0.00485664093461283
2014-04-07,0.00880957696584109
2014-04-08,-0.00038938982493139877
2014-04-09,0.004435474349525838
2014-04-10,0.008468814417396098
2014-04-11,0.007677544853137289
2014-04-14,0.0019813925242656975
2014-04-15,-0.008667066506478869
2014-04-16,0.0019165531693933198
2014-04-17,0.008036856576183218
2014-04-18,0.006087719612401247
2014-04-21,0.00036209699872875997
2014-04-22,0.005420851380714838
2014-04-23,-0.00918131007233986
2014-04-24,-0.007833602598873678
2014-04-25,-0.004656216217399301
2014-04-28,-0.0047813640875987926
2014-04-29,0.00750428730930513
2014-04-30,0.014013844038045712
2014-05-01,-0.015251040399555969
2014-05-02,0.004806839297181428
2014-05-05,0.008656906571599475
2014-05-06,-0.0003272852874583506
2014-05-07,-0.009599813368047674
2014-05-08,-0.0047242936818999316
2014-05-09,0.005491460311993021
2014-05-12,0.0036118928460714514
2014-05-13,-0.0030882816715744887
2014-05-14,-0.008705689155285821
2014-05-15,-0.016445982169265273
2014-05-16,-0.004882032518244191
2014-05-19,-0.010908287934766565
2014-05-20,0.000369303598568238
2014-05-21,0.0010900700156121215
2014-05-22,0.003221135600389119
2014-05-23,-0.008075547571882719
2014-05-26,-0.01162488882893101
2014-05-27,0.011701767749001396
2014-05-28,-0.0013751601173859912
2014-05-29,0.018014516289398964
2014-05-30,-0.008048971288410837
2014-06-02,5.882918808038188e-05
2014-06-03,-0.04480296786222832
2014-06-04,0.018000576879659422
2014-06-05,0.0067511584663100055
2014-06-06,0.01706175851358964
2014-06-09,9.986734626215568e-06
2014-06-10,0.00493061149695379
2014-06-11,0.008929209909630824
2014-06-12,-0.0004480667746704133
2014-06-13,0.015977695203115753
2014-06-16,-0.004777747147000461
2014-06-17,-0.0020388008190619675
2014-06-18,0.008294003905490883
2014-06-19,-0.014454410542030983
2014-06-20,0.002623072290114714
2014-06-23,0.006169665745767
2014-06-24,-0.00036661232116551616
2014-06-25,0.009895075133243574
2014-06-26,-0.0014388966480073173
2014-06-27,0.022998398288582633
2014-06-30,-0.013421475531936261
2014-07-01,-0.008663561369572064
2014-07-02,0.003832441976353372
2014-07-03,0.002757082075198375
2014-07-04,-0.0005816716704497471
2014-07-07,0.007889998974686735
2014-07-08,-0.007907739961346144
2014-07-09,-0.00241539377821064
2014-07-10,0.005634794197400973
2014-07-11,0.014542987069419942
2014-07-14,-0.0041237707244330905
2014-07-15,-0.009436683885437221
2014-07-16,-0.005285310271831262
2014-07-17,0.0032593650334536376
2014-07-18,0.0011898364861924696
2014-07-21,0.009266627458386184
2014-07-22,-0.005204372746739097
2014-07-23,0.0025581977296541248
2014-07-24,0.001974058942261255
2014-07-25,0.005272407800931108
2014-07-28,-0.0010128750991284467
2014-07-29,0.0035246147763539973
2014-07-30,-0.010612280558090987
2014-07-31,0.002059767260532111
2014-08-01,-0.001795725472020236
2014-08-04,0.004899725621668424
2014-08-05,-0.012831305111441099
2014-08-06,-0.005637456677617421
2014-08-07,0.0023397826275943375
2014-08-08,-0.004838342470755937
2014-08-11,-0.0005829906617952152
2014-08-12,0.0013817261715856266
2014-08-13,0.01172730499032956
2014-08-14,-0.0033546392234887865
2014-08-15,-0.000770764356703626
2014-08-18,-0.00417566543334377
2014-08-19,-0.005540184031141688
2014-08-20,0.005671120223553862
2014-08-21,-0.004097865224361871
2014-08-22,-0.005215385983080375
2014-08-25,0.0028683531046816277
2014-08-26,0.003929601080602232
2014-08-27,0.0018946095712953606
2014-08-28,0.0063113796609637635
2014-08-29,-0.004635104170707319
2014-09-01,-0.015173573788557083
2014-09-02,0.0017068194176183397
2014-09-03,0.002896541801839756
2014-09-04,0.004010958355435655
2014-09-05,0.015529590176911193
2014-09-08,-0.00851878625219452
2014-09-09,0.007661606373153768
2014-09-10,-0.0011700781797291996
2014-09-11,-0.000707471903313853
2014-09-12,0.004878674939877431
2014-09-15,-0.017121228400843565
2014-09-16,-0.0018954994853492937
2014-09-17,0.005851956292741661
2014-09-18,0.00042437819851216373
2014-09-19,-0.0001371782771844327
2014-09-22,0.02173194329762876
2014-09-23,-0.009162834138120256
2014-09-24,0.001139054319559336
2014-09-25,0.009272556423179104
2014-09-26,-0.01038295922096475
2014-09-29,-0.0032482062405668347
2014-09-30,0.002267900628988154
2014-10-01,-0.007507251906864056
2014-10-02,0.011238353950906181
2014-10-03,0.0014114188687092742
2014-10-06,0.0034954736653195584
2014-10-07,0.0010652922181269612
2014-10-08,0.0014490621204884127
2014-10-09,-0.0131422526912366
2014-10-10,-0.009737699571211785
2014-10-13,-0.006629705960906266
2014-10-14,0.002719506695702009
2014-10-15,-0.0022841481655049792
2014-10-16,0.003997853173833227
2014-10-17,-0.0015792392391423327
2014-10-20,-0.003018029425220317
2014-10-21,0.0031701013513686675
2014-10-22,-0.006021944123948076
2014-10-23,-0.001822065534488796
2014-10-24,0.008765623311562136
2014-10-27,0.013609385877714946
2014-10-28,0.00013702877599511526
2014-10-29,-0.00891730338728028
2014-10-30,0.003967871481945904
2014-10-31,0.011273888859261656
2014-11-03,0.008163539840652132
2014-11-04,0.0023846466822361467
2014-11-05,0.0007260625388166248
2014-11-06,0.005338867924684207
2014-11-07,-0.004915796672722432
2014-11-10,0.008854237933053035
2014-11-11,-0.006945352407764595
2014-11-12,-0.018418473805088806
2014-11-13,-0.005505492000601222
2014-11-14,0.007411665930060081
2014-11-17,0.004021799507442242
2014-11-18,0.010100876102771883
2014-11-19,-0.017600332257209743
2014-11-20,0.0030391292401029772
2014-11-21,-0.00864237057354094
2014-11-24,-0.004705780651296201
2014-11-25,0.0003865233404847738
2014-11-26,-0.009755541656966824
2014-11-27,-0.0054036179624711795
2014-11-28,-0.004274587504654108
2014-12-01,-0.011840129904406508
2014-12-02,0.0011099691298714805
2014-12-03,-0.0026590907680738825
2014-12-04,0.00800196863123116
2014-12-05,0.003238449786777453
2014-12-08,-0.007245700316685337
2014-12-09,0.01588756051610822
2014-12-10,-0.0031055617335803325
2014-12-11,-0.012361147631800417
2014-12-12,0.0024307681453441133
2014-12-15,0.0029056909784836286
2014-12-16,-0.0043900623491762
2014-12-17,-0.0042609913175554485
2014-12-18,0.0026043836095882775
2014-12-19,0.007600605488033509
2014-12-22,0.004634892683166868
2014-12-23,0.0037851334401197805
2014-12-24,0.003111199898763254
2014-12-25,-0.005790840484363997
2014-12-26,-0.0022170237065980525
2014-12-29,-0.004705528989067408
2014-12-30,0.007075201040738948
2014-12-31,-0.005431332871339708
2015-01-01,-0.008408591274783762
2015-01-02,-0.003508510287386231
2015-01-05,-0.010719880493535693
2015-01-06,0.006625820577075574
2015-01-07,0.003183543331069426
2015-01-08,-0.006617320005309931
2015-01-09,0.0023045108991309035
2015-01-12,0.005877795858783351
2015-01-13,-0.0067326884817587055
2015-01-14,-0.004852827844706885
2015-01-15,-0.007900282942782999
2015-01-16,-0.0044467639990768415
2015-01-19,-0.00023269421804429272
2015-01-20,0.010462936494995058
2015-01-21,0.011195115767828905
2015-01-22,-0.002814263278059024
2015-01-23,0.0036147167329440718
2015-01-26,0.000653643136741332
2015-01-27,-0.0006908696468961807
2015-01-28,-0.007001349016662596
2015-01-29,-0.0011061360324284438
2015-01-30,0.005053010984274887
2015-02-02,0.001463636051587786
2015-02-03,-0.0035777541564906224
2015-02-04,-0.0008026119012428572
2015-02-05,0.012303418787011992
2015-02-06,-0.0025963515658671277
2015-02-09,0.01273914617557563
2015-02-10,0.004699204964989111
2015-02-11,0.0007819996347817099
2015-02-12,-0.0020733275910125508
2015-02-13,-0.0032448845588527054
2015-02-16,-0.004781941599158427
2015-02-17,0.00592817338886967
2015-02-18,-0.0003265418727148683
2015-02-19,-0.00712764664052185
2015-02-20,-0.01143467496812366
2015-02-23,-0.008524749962286218
2015-02-24,0.011419004970676645
2015-02-25,0.0002810346382950662
2015-02-26,0.0010864683300276286
2015-02-27,-0.0029798725719916257
2015-03-02,-0.0024480524912360397
2015-03-03,-0.007993475701350844
2015-03-04,0.017419353612370077
2015-03-05,-0.013979375271831795
2015-03-06,-0.01851558880246955
2015-03-09,0.008909399942828255
2015-03-10,-0.011308303826385521
2015-03-11,0.028890492818957565
2015-03-12,-0.009324237065757135
2015-03-13,-0.0027389339237324176
2015-03-16,0.010972033448395792
2015-03-17,-0.024298018922226394
2015-03-18,0.012609094814648721
2015-03-19,0.00017163959356876598
2015-03-20,0.004190353465615057
2015-03-23,0.0002627677111499186
2015-03-24,0.002388237670888724
2015-03-25,0.0001369820430927489
2015-03-26,0.0003588995042908699
2015-03-27,-0.0009070856370393503
2015-03-30,-0.019632998736190684
2015-03-31,0.0008588349523352655
2015-04-01,-0.004727952742138786
2015-04-02,-0.00022944140331228975
2015-04-03,0.010802848593731575
2015-04-06,-0.004538097501385037
2015-04-07,0.0001670836276689387
2015-04-08,-0.006230036755449591
2015-04-09,0.0021141175156230404
2015-04-10,0.002799919358749004
2015-04-13,-0.01136110262830159
2015-04-14,0.018135028343654182
2015-04-15,0.0070471476143215694
2015-04-16,-0.0033105642047238345
2015-04-17,-0.005245116836219705
2015-04-20,-0.017609953506315605
2015-04-21,0.0018138717259130546
2015-04-22,-0.0007658836194462141
2015-04-23,-0.0004731975908864876
2015-04-24,0.0011504087474617708
2015-04-27,0.00763811561229691
2015-04-28,-0.01133110013106649
2015-04-29,-0.008900239664074676
2015-04-30,0.0017898321897600422
2015-05-01,-0.012112291357182201
2015-05-04,0.009442637008916475
2015-05-05,0.02017470115248114
2015-05-06,0.005985532331487102
2015-05-07,0.006338572818908523
2015-05-08,0.004646136850194064
2015-05-11,0.0033243483331142363
2015-05-12,0.013796937620219898
2015-05-13,-0.016388273453826863
2015-05-14,-0.006558868708972801
2015-05-15,-0.018282784409189987
2015-05-18,0.007827287698710843
2015-05-19,0.013591440617319763
2015-05-20,0.014216444770936785
2015-05-21,-0.002422591893320291
2015-05-22,0.0033388933340877973
2015-05-25,-0.007963091461788419
2015-05-26,0.0034769754292629327
2015-05-27,0.004032568030038001
2015-05-28,-0.00255647572941981
2015-05-29,-0.005723300439308677
2015-06-01,0.0010417264619077406
2015-06-02,-0.003523966032158977
2015-06-03,0.012385517492646655
2015-06-04,-0.006187496456650116
2015-06-05,-0.004500617565482619
2015-06-08,-0.006747746772702361
2015-06-09,0.0025795763433543828
2015-06-10,0.004515349872807772
2015-06-11,0.009369726767673406
2015-06-12,0.010952071974037622
2015-06-15,0.013179320663151972
2015-06-16,-0.007860568455767365
2015-06-17,0.0013268149829150115
2015-06-18,-0.00010143045716011576
2015-06-19,-0.00626036818451603
2015-06-22,-0.010752910391004619
2015-06-23,0.00048082024811900805
2015-06-24,0.017838473818135123
2015-06-25,-0.0035298711830799526
2015-06-26,-0.004809201345285325
2015-06-29,0.0035572070756798783
2015-06-30,-0.0014195447964045229
2015-07-01,-0.006958581344521481
2015-07-02,-0.010279790588977423
2015-07-03,0.0009186597851275576
2015-07-06,-0.007327859161168949
2015-07-07,0.007485100128814699
2015-07-08,0.004539392471677127
2015-07-09,0.00775441129307276
2015-07-10,-0.0014805275937166914
2015-07-13,0.0021102144880612876
2015-07-14,-0.001690078568999983
2015-07-15,-0.0035000632723903146
2015-07-16,-0.002048063131597273
2015-07-17,0.02163742203410332
2015-07-20,-0.012822945013031595
2015-07-21,0.0021894129803699596
2015-07-22,-0.0025409844493546685
2015-07-23,-0.0032760308021172577
2015-07-24,0.006343425332667054
2015-07-27,-0.017530362566714135
2015-07-28,-0.01500576613667843
2015-07-29,0.011032116241146962
2015-07-30,0.07037785144616479
2015-07-31,0.005880642608856426
2015-08-03,0.018843128695368427
2015-08-04,-0.016442873525667968
2015-08-05,0.02898727888972647
2015-08-06,0.001594311144892462
2015-08-07,0.0034311834017865875
2015-08-10,0.00877386204768681
2015-08-11,-0.006600821327359145
